Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
201,1770733781533,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88602447509766,66.89500427246094,72.44754791259766,72.03842163085938,73.5811767578125,73.81265258789063,67.44890594482422,69.14608001708984,69.06962585449219,68.77474212646484,65,75,77.77777862548828,73.68421173095703,71.42857360839844,66.66667175292969,60.000003814697266,42.105262756347656,35,15.000000953674316,23.357786178588867,17179869184,12884901888,13613842432,11862933504
203,1770733781734,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88602447509766,66.89500427246094,72.44754791259766,72.03842163085938,73.5811767578125,73.81265258789063,67.44890594482422,69.14608001708984,69.06962585449219,68.77474212646484,60.000003814697266,55,75,75,73.68421173095703,66.66667175292969,45,45,30.000001907348633,10,23.357786178588867,17179869184,12884901888,13604257792,11862933504
201,1770733781938,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88602447509766,66.89500427246094,72.44754791259766,72.03842163085938,73.5811767578125,73.81265258789063,67.44890594482422,69.14608001708984,69.06962585449219,68.77474212646484,28.571430206298828,23.809524536132813,75,80,73.68421173095703,66.66667175292969,52.6315803527832,40,30.000001907348633,5,23.357786178588867,17179869184,12884901888,13603225600,11862933504
200,1770733782140,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.95649719238281,67.0132064819336,72.44709014892578,72.12247467041016,73.46656799316406,73.41905212402344,67.46269989013672,69.2239990234375,68.83155822753906,68.64737701416016,25,25,85,80,71.42857360839844,75,65,52.6315803527832,42.105262756347656,35,23.357786178588867,17179869184,12884901888,13621575680,11862933504
204,1770733782340,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.95649719238281,67.0132064819336,72.44709014892578,72.12247467041016,73.46656799316406,73.41905212402344,67.46269989013672,69.2239990234375,68.83155822753906,68.64737701416016,21.052631378173828,26.3157901763916,73.68421173095703,75,77.77777862548828,66.66667175292969,52.6315803527832,35,23.809524536132813,10.526315689086914,23.357786178588867,17179869184,12884901888,13630685184,11862933504
200,1770733782545,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.95649719238281,67.0132064819336,72.44709014892578,72.12247467041016,73.46656799316406,73.41905212402344,67.46269989013672,69.2239990234375,68.83155822753906,68.64737701416016,28.571430206298828,25,80,75,71.42857360839844,68.42105102539063,52.38095474243164,42.85714340209961,25,9.523809432983398,25.497539520263672,17179869184,12884901888,13629095936,11862933504
203,1770733782745,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.95649719238281,67.0132064819336,72.44709014892578,72.12247467041016,73.46656799316406,73.41905212402344,67.46269989013672,69.2239990234375,68.83155822753906,68.64737701416016,10.526315689086914,19.047618865966797,75,73.68421173095703,70,68.42105102539063,50,50,25,10.526315689086914,25.497539520263672,17179869184,12884901888,13629652992,11862933504
204,1770733782949,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.95649719238281,67.0132064819336,72.44709014892578,72.12247467041016,73.46656799316406,73.41905212402344,67.46269989013672,69.2239990234375,68.83155822753906,68.64737701416016,23.809524536132813,15.789472579956055,73.68421173095703,73.68421173095703,68.42105102539063,65,63.15789031982422,26.3157901763916,22.22222328186035,20,25.497539520263672,17179869184,12884901888,13629652992,11862933504
204,1770733783154,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6599349975586,66.6925277709961,72.24720764160156,71.9563217163086,72.93702697753906,73.01644134521484,67.33039093017578,68.90391540527344,68.53752899169922,68.88689422607422,28.571430206298828,28.571430206298828,76.19047546386719,71.42857360839844,71.42857360839844,65,50,40,28.571430206298828,19.047618865966797,25.497539520263672,17179869184,12884901888,13629652992,11862933504
204,1770733783359,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6599349975586,66.6925277709961,72.24720764160156,71.9563217163086,72.93702697753906,73.01644134521484,67.33039093017578,68.90391540527344,68.53752899169922,68.88689422607422,36.842105865478516,33.333335876464844,85,85,84.21052551269531,80.95238494873047,80.95238494873047,71.42857360839844,71.42857360839844,65,25.497539520263672,17179869184,12884901888,13545177088,11862933504
203,1770733783564,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6599349975586,66.6925277709961,72.24720764160156,71.9563217163086,72.93702697753906,73.01644134521484,67.33039093017578,68.90391540527344,68.53752899169922,68.88689422607422,38.095237731933594,36.842105865478516,80,80,71.42857360839844,68.42105102539063,60.000003814697266,52.6315803527832,35,25,24.535512924194336,17179869184,12884901888,13566590976,11862933504
203,1770733783768,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6599349975586,66.6925277709961,72.24720764160156,71.9563217163086,72.93702697753906,73.01644134521484,67.33039093017578,68.90391540527344,68.53752899169922,68.88689422607422,10.526315689086914,14.285715103149414,78.94737243652344,70,73.68421173095703,65,55,40,30.000001907348633,9.523809432983398,24.535512924194336,17179869184,12884901888,13568786432,11862933504
201,1770733783971,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6599349975586,66.6925277709961,72.24720764160156,71.9563217163086,72.93702697753906,73.01644134521484,67.33039093017578,68.90391540527344,68.53752899169922,68.88689422607422,19.047618865966797,15.000000953674316,75,75,70,66.66667175292969,50,38.095237731933594,28.571430206298828,10,24.535512924194336,17179869184,12884901888,13569671168,11862933504
203,1770733784173,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94817352294922,67.16068267822266,71.9820327758789,72.02960968017578,72.9552993774414,73.25666809082031,68.02474975585938,69.54521179199219,69.5135498046875,69.74556732177734,36.842105865478516,40,75,73.68421173095703,68.42105102539063,66.66667175292969,60.000003814697266,45,21.052631378173828,5.263157844543457,24.535512924194336,17179869184,12884901888,13572980736,11862933504
204,1770733784376,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94817352294922,67.16068267822266,71.9820327758789,72.02960968017578,72.9552993774414,73.25666809082031,68.02474975585938,69.54521179199219,69.5135498046875,69.74556732177734,23.809524536132813,20,76.19047546386719,71.42857360839844,70,65,52.6315803527832,40,26.3157901763916,5,24.535512924194336,17179869184,12884901888,13574832128,11862933504
200,1770733784580,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94817352294922,67.16068267822266,71.9820327758789,72.02960968017578,72.9552993774414,73.25666809082031,68.02474975585938,69.54521179199219,69.5135498046875,69.74556732177734,40,40,78.94737243652344,78.94737243652344,75,70,50,31.57894515991211,33.333335876464844,14.285715103149414,25.345325469970703,17179869184,12884901888,13570031616,11862933504
204,1770733784781,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94817352294922,67.16068267822266,71.9820327758789,72.02960968017578,72.9552993774414,73.25666809082031,68.02474975585938,69.54521179199219,69.5135498046875,69.74556732177734,15.000000953674316,15.000000953674316,75,73.68421173095703,70,66.66667175292969,57.142860412597656,40,25,5,25.345325469970703,17179869184,12884901888,13570162688,11862933504
202,1770733784986,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94817352294922,67.16068267822266,71.9820327758789,72.02960968017578,72.9552993774414,73.25666809082031,68.02474975585938,69.54521179199219,69.5135498046875,69.74556732177734,52.38095474243164,60.000003814697266,78.94737243652344,76.19047546386719,70,68.42105102539063,47.36842346191406,42.85714340209961,30.000001907348633,10,25.345325469970703,17179869184,12884901888,13537837056,11862933504
201,1770733785188,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94329833984375,66.47508239746094,71.78683471679688,71.84739685058594,72.83353424072266,72.79016876220703,67.21487426757813,68.74629211425781,68.13092041015625,68.28728485107422,55,42.85714340209961,75,75,71.42857360839844,68.42105102539063,50,42.105262756347656,28.571430206298828,5.263157844543457,25.345325469970703,17179869184,12884901888,13523484672,11862933504
199,1770733785390,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94329833984375,66.47508239746094,71.78683471679688,71.84739685058594,72.83353424072266,72.79016876220703,67.21487426757813,68.74629211425781,68.13092041015625,68.28728485107422,15.000000953674316,15.000000953674316,75,73.68421173095703,72.22222137451172,73.68421173095703,55,50,21.052631378173828,9.523809432983398,25.345325469970703,17179869184,12884901888,13518012416,11862933504
204,1770733785590,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94329833984375,66.47508239746094,71.78683471679688,71.84739685058594,72.83353424072266,72.79016876220703,67.21487426757813,68.74629211425781,68.13092041015625,68.28728485107422,68.42105102539063,65,80,75,70,66.66667175292969,60.000003814697266,45,35,20,23.454153060913086,17179869184,12884901888,13518454784,11862933504
200,1770733785795,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94329833984375,66.47508239746094,71.78683471679688,71.84739685058594,72.83353424072266,72.79016876220703,67.21487426757813,68.74629211425781,68.13092041015625,68.28728485107422,19.047618865966797,20,73.68421173095703,75,70,70,52.6315803527832,38.095237731933594,35,5,23.454153060913086,17179869184,12884901888,13509820416,11862933504
202,1770733785995,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.94329833984375,66.47508239746094,71.78683471679688,71.84739685058594,72.83353424072266,72.79016876220703,67.21487426757813,68.74629211425781,68.13092041015625,68.28728485107422,15.789472579956055,15.789472579956055,76.19047546386719,78.94737243652344,73.68421173095703,68.42105102539063,55,44.4444465637207,30.000001907348633,21.052631378173828,23.454153060913086,17179869184,12884901888,13509820416,11862933504
203,1770733786198,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.89971160888672,66.51280975341797,71.5888442993164,71.70214080810547,72.8263931274414,72.76115417480469,67.39068603515625,69.11885070800781,68.613525390625,68.47340393066406,45,33.333335876464844,77.77777862548828,73.68421173095703,70,70,52.38095474243164,45,26.3157901763916,19.047618865966797,23.454153060913086,17179869184,12884901888,13509820416,11862933504
204,1770733786401,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.89971160888672,66.51280975341797,71.5888442993164,71.70214080810547,72.8263931274414,72.76115417480469,67.39068603515625,69.11885070800781,68.613525390625,68.47340393066406,30.000001907348633,35,80,76.19047546386719,76.19047546386719,65,57.894737243652344,47.619049072265625,42.85714340209961,15.000000953674316,23.454153060913086,17179869184,12884901888,13606273024,11862933504
201,1770733786606,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.89971160888672,66.51280975341797,71.5888442993164,71.70214080810547,72.8263931274414,72.76115417480469,67.39068603515625,69.11885070800781,68.613525390625,68.47340393066406,95,95,95.45454406738281,95,100,100,95,95,95,90,24.19402503967285,17179869184,12884901888,13801062400,11854544896
204,1770733786808,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.89971160888672,66.51280975341797,71.5888442993164,71.70214080810547,72.8263931274414,72.76115417480469,67.39068603515625,69.11885070800781,68.613525390625,68.47340393066406,85.71428680419922,80.95238494873047,94.73684692382813,95,90.47618865966797,90,90.47618865966797,90,80,85,24.19402503967285,17179869184,12884901888,13836648448,11939807232
203,1770733787013,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.89971160888672,66.51280975341797,71.5888442993164,71.70214080810547,72.8263931274414,72.76115417480469,67.39068603515625,69.11885070800781,68.613525390625,68.47340393066406,20,15.789472579956055,78.94737243652344,75,73.68421173095703,70,60.000003814697266,50,31.57894515991211,26.3157901763916,24.19402503967285,17179869184,12884901888,13836894208,11939807232
203,1770733787216,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41840362548828,68.19464111328125,71.8429183959961,72.05099487304688,73.30401611328125,73.38578796386719,68.9917221069336,70.76229095458984,71.48884582519531,71.44440460205078,23.809524536132813,15.000000953674316,76.19047546386719,75,73.68421173095703,70,52.6315803527832,47.619049072265625,36.3636360168457,14.285715103149414,24.19402503967285,17179869184,12884901888,13823541248,11939807232
203,1770733787420,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41840362548828,68.19464111328125,71.8429183959961,72.05099487304688,73.30401611328125,73.38578796386719,68.9917221069336,70.76229095458984,71.48884582519531,71.44440460205078,26.3157901763916,30.000001907348633,80,75,71.42857360839844,71.42857360839844,55,42.105262756347656,31.57894515991211,15.000000953674316,24.19402503967285,17179869184,12884901888,13821362176,11939807232
200,1770733787623,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41840362548828,68.19464111328125,71.8429183959961,72.05099487304688,73.30401611328125,73.38578796386719,68.9917221069336,70.76229095458984,71.48884582519531,71.44440460205078,85.71428680419922,85.71428680419922,95,95,95,95,90,85.71428680419922,85,80,25.64783477783203,17179869184,12884901888,13856161792,11954552832
202,1770733787824,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41840362548828,68.19464111328125,71.8429183959961,72.05099487304688,73.30401611328125,73.38578796386719,68.9917221069336,70.76229095458984,71.48884582519531,71.44440460205078,26.3157901763916,40,78.94737243652344,78.94737243652344,75,73.68421173095703,60.000003814697266,42.105262756347656,40,25,25.64783477783203,17179869184,12884901888,13856161792,11958222848
203,1770733788026,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41840362548828,68.19464111328125,71.8429183959961,72.05099487304688,73.30401611328125,73.38578796386719,68.9917221069336,70.76229095458984,71.48884582519531,71.44440460205078,65,70,80.95238494873047,80.95238494873047,78.94737243652344,78.94737243652344,65,65,47.36842346191406,36.842105865478516,25.64783477783203,17179869184,12884901888,13856161792,11958222848
202,1770733788230,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.63764190673828,68.15577697753906,72.42243957519531,72.15979766845703,73.87474822998047,73.6374740600586,68.5521469116211,70.50068664550781,70.92863464355469,70.39079284667969,61.904762268066406,57.894737243652344,78.94737243652344,78.94737243652344,76.19047546386719,71.42857360839844,61.904762268066406,60.000003814697266,45,33.333335876464844,25.64783477783203,17179869184,12884901888,13856161792,11958222848
204,1770733788432,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.63764190673828,68.15577697753906,72.42243957519531,72.15979766845703,73.87474822998047,73.6374740600586,68.5521469116211,70.50068664550781,70.92863464355469,70.39079284667969,65,61.904762268066406,80,75,73.68421173095703,75,61.11111068725586,40,38.095237731933594,25,25.64783477783203,17179869184,12884901888,13777371136,11958222848
204,1770733788637,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.63764190673828,68.15577697753906,72.42243957519531,72.15979766845703,73.87474822998047,73.6374740600586,68.5521469116211,70.50068664550781,70.92863464355469,70.39079284667969,35,35,76.19047546386719,75,75,68.42105102539063,57.142860412597656,50,40,23.809524536132813,28.22295379638672,17179869184,12884901888,13779124224,11958222848
200,1770733788842,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.63764190673828,68.15577697753906,72.42243957519531,72.15979766845703,73.87474822998047,73.6374740600586,68.5521469116211,70.50068664550781,70.92863464355469,70.39079284667969,60.000003814697266,61.904762268066406,89.47368621826172,85,80.95238494873047,80,63.15789031982422,70,61.904762268066406,45,28.22295379638672,17179869184,12884901888,13720354816,11958222848
200,1770733789043,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.63764190673828,68.15577697753906,72.42243957519531,72.15979766845703,73.87474822998047,73.6374740600586,68.5521469116211,70.50068664550781,70.92863464355469,70.39079284667969,80,80.95238494873047,78.94737243652344,75,77.77777862548828,70,61.904762268066406,50,36.842105865478516,22.22222328186035,28.22295379638672,17179869184,12884901888,13720354816,11958222848
203,1770733789243,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.40872955322266,68.03733825683594,72.14679718017578,72.26802825927734,73.99808502197266,73.55220794677734,68.4427261352539,70.21519470214844,70.48928833007813,70.19123077392578,76.19047546386719,84.21052551269531,80,78.94737243652344,75,73.68421173095703,52.6315803527832,47.36842346191406,40,25,28.22295379638672,17179869184,12884901888,13720354816,11958222848
203,1770733789447,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.40872955322266,68.03733825683594,72.14679718017578,72.26802825927734,73.99808502197266,73.55220794677734,68.4427261352539,70.21519470214844,70.48928833007813,70.19123077392578,84.21052551269531,90,80,80,75,68.42105102539063,66.66667175292969,45,35,25,28.22295379638672,17179869184,12884901888,13714898944,11958222848
202,1770733789651,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.40872955322266,68.03733825683594,72.14679718017578,72.26802825927734,73.99808502197266,73.55220794677734,68.4427261352539,70.21519470214844,70.48928833007813,70.19123077392578,75,71.42857360839844,80,80,75,71.42857360839844,57.894737243652344,50,35,23.809524536132813,27.781749725341797,17179869184,12884901888,13780189184,11958222848
203,1770733789854,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.40872955322266,68.03733825683594,72.14679718017578,72.26802825927734,73.99808502197266,73.55220794677734,68.4427261352539,70.21519470214844,70.48928833007813,70.19123077392578,76.19047546386719,80,75,73.68421173095703,70,70,55,50,40,25,27.781749725341797,17179869184,12884901888,13778173952,11958222848
204,1770733790057,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41797637939453,67.64971923828125,72.18995666503906,72.63872528076172,74.017578125,73.22647857666016,67.9089126586914,69.88510131835938,69.8486328125,69.56230926513672,75,80,80,76.19047546386719,75,65,60.000003814697266,35,26.3157901763916,23.809524536132813,27.781749725341797,17179869184,12884901888,13778173952,11958222848
200,1770733790262,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41797637939453,67.64971923828125,72.18995666503906,72.63872528076172,74.017578125,73.22647857666016,67.9089126586914,69.88510131835938,69.8486328125,69.56230926513672,80.95238494873047,75,78.94737243652344,75,73.68421173095703,68.42105102539063,57.142860412597656,42.85714340209961,28.571430206298828,26.3157901763916,27.781749725341797,17179869184,12884901888,13778173952,11958222848
202,1770733790463,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41797637939453,67.64971923828125,72.18995666503906,72.63872528076172,74.017578125,73.22647857666016,67.9089126586914,69.88510131835938,69.8486328125,69.56230926513672,84.21052551269531,85,76.19047546386719,78.94737243652344,71.42857360839844,70,57.894737243652344,47.36842346191406,35,25,27.781749725341797,17179869184,12884901888,13773291520,11958222848
201,1770733790667,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41797637939453,67.64971923828125,72.18995666503906,72.63872528076172,74.017578125,73.22647857666016,67.9089126586914,69.88510131835938,69.8486328125,69.56230926513672,85,85,85,80.95238494873047,80,80,68.42105102539063,66.66667175292969,47.36842346191406,45,27.08499526977539,17179869184,12884901888,13709230080,11958222848
204,1770733790868,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.41797637939453,67.64971923828125,72.18995666503906,72.63872528076172,74.017578125,73.22647857666016,67.9089126586914,69.88510131835938,69.8486328125,69.56230926513672,80.95238494873047,75,84.21052551269531,84.21052551269531,78.94737243652344,75,71.42857360839844,63.15789031982422,55,45,27.08499526977539,17179869184,12884901888,13720190976,11958222848
204,1770733791073,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.50045776367188,67.94061279296875,72.44049072265625,72.51553344726563,74.15563201904297,73.60137176513672,68.14234161376953,70.08706665039063,70.45108032226563,70.26481628417969,70,77.2727279663086,80,75,78.94737243652344,75,63.15789031982422,42.85714340209961,38.095237731933594,15.789472579956055,27.08499526977539,17179869184,12884901888,13696057344,11958222848
200,1770733791277,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.50045776367188,67.94061279296875,72.44049072265625,72.51553344726563,74.15563201904297,73.60137176513672,68.14234161376953,70.08706665039063,70.45108032226563,70.26481628417969,55,57.894737243652344,80,80,76.19047546386719,68.42105102539063,57.142860412597656,52.6315803527832,31.57894515991211,19.047618865966797,27.08499526977539,17179869184,12884901888,13706493952,11958222848
202,1770733791478,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.50045776367188,67.94061279296875,72.44049072265625,72.51553344726563,74.15563201904297,73.60137176513672,68.14234161376953,70.08706665039063,70.45108032226563,70.26481628417969,45,50,75,75,68.42105102539063,70,47.36842346191406,45,33.333335876464844,25,27.08499526977539,17179869184,12884901888,13697155072,11958222848
200,1770733791681,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.50045776367188,67.94061279296875,72.44049072265625,72.51553344726563,74.15563201904297,73.60137176513672,68.14234161376953,70.08706665039063,70.45108032226563,70.26481628417969,76.19047546386719,76.19047546386719,78.94737243652344,78.94737243652344,75,70,55,40,36.842105865478516,25,26.232402801513672,17179869184,12884901888,13698531328,11958222848
200,1770733791882,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.50045776367188,67.94061279296875,72.44049072265625,72.51553344726563,74.15563201904297,73.60137176513672,68.14234161376953,70.08706665039063,70.45108032226563,70.26481628417969,55,47.36842346191406,80.95238494873047,76.19047546386719,75,68.42105102539063,65,42.105262756347656,45,30.000001907348633,26.232402801513672,17179869184,12884901888,13707427840,11958222848
201,1770733792082,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.39973449707031,67.63320922851563,72.57557678222656,72.45931243896484,73.920166015625,73.46525573730469,68.00804138183594,69.76878356933594,69.6434326171875,69.45172119140625,63.15789031982422,70,77.77777862548828,77.77777862548828,75,70,55,42.105262756347656,30.000001907348633,10.526315689086914,26.232402801513672,17179869184,12884901888,13693353984,11958222848
203,1770733792284,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.39973449707031,67.63320922851563,72.57557678222656,72.45931243896484,73.920166015625,73.46525573730469,68.00804138183594,69.76878356933594,69.6434326171875,69.45172119140625,75,75,85.71428680419922,80.95238494873047,80,78.94737243652344,63.15789031982422,57.142860412597656,45,30.000001907348633,26.232402801513672,17179869184,12884901888,13703495680,11958222848
202,1770733792488,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.39973449707031,67.63320922851563,72.57557678222656,72.45931243896484,73.920166015625,73.46525573730469,68.00804138183594,69.76878356933594,69.6434326171875,69.45172119140625,80.95238494873047,80.95238494873047,73.68421173095703,73.68421173095703,73.68421173095703,71.42857360839844,52.6315803527832,42.105262756347656,35,15.000000953674316,26.232402801513672,17179869184,12884901888,13706985472,11958222848
199,1770733792691,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.39973449707031,67.63320922851563,72.57557678222656,72.45931243896484,73.920166015625,73.46525573730469,68.00804138183594,69.76878356933594,69.6434326171875,69.45172119140625,75,73.68421173095703,80,75,73.68421173095703,70,60.000003814697266,42.85714340209961,35,19.047618865966797,27.17790412902832,17179869184,12884901888,13703692288,11958222848
202,1770733792891,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.39973449707031,67.63320922851563,72.57557678222656,72.45931243896484,73.920166015625,73.46525573730469,68.00804138183594,69.76878356933594,69.6434326171875,69.45172119140625,76.19047546386719,76.19047546386719,78.94737243652344,78.94737243652344,75,73.68421173095703,55,50,30.000001907348633,26.3157901763916,27.17790412902832,17179869184,12884901888,13702234112,11958222848
200,1770733793094,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.48765563964844,67.63919830322266,72.34476470947266,72.43878173828125,73.57806396484375,73.61821746826172,68.19032287597656,69.83653259277344,69.86895751953125,69.40662384033203,78.94737243652344,84.21052551269531,80,75,75,70,60.000003814697266,36.842105865478516,30.000001907348633,20,27.17790412902832,17179869184,12884901888,13699891200,11958222848
203,1770733793294,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.48765563964844,67.63919830322266,72.34476470947266,72.43878173828125,73.57806396484375,73.61821746826172,68.19032287597656,69.83653259277344,69.86895751953125,69.40662384033203,90,75,78.94737243652344,75,68.42105102539063,68.42105102539063,55,45,31.57894515991211,15.000000953674316,27.17790412902832,17179869184,12884901888,13706575872,11958222848
203,1770733793497,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.48765563964844,67.63919830322266,72.34476470947266,72.43878173828125,73.57806396484375,73.61821746826172,68.19032287597656,69.83653259277344,69.86895751953125,69.40662384033203,75,85.71428680419922,76.19047546386719,75,75,68.42105102539063,50,47.619049072265625,30.000001907348633,25,27.17790412902832,17179869184,12884901888,13701169152,11958222848
202,1770733793701,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.48765563964844,67.63919830322266,72.34476470947266,72.43878173828125,73.57806396484375,73.61821746826172,68.19032287597656,69.83653259277344,69.86895751953125,69.40662384033203,80.95238494873047,75,80,78.94737243652344,71.42857360839844,70,55,52.6315803527832,40,30.000001907348633,26.491268157958984,17179869184,12884901888,13705674752,11958222848
200,1770733793903,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.48765563964844,67.63919830322266,72.34476470947266,72.43878173828125,73.57806396484375,73.61821746826172,68.19032287597656,69.83653259277344,69.86895751953125,69.40662384033203,73.68421173095703,80,75,76.19047546386719,73.68421173095703,65,55,45,25,15.789472579956055,26.491268157958984,17179869184,12884901888,13709590528,11958222848
201,1770733794104,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34443664550781,67.423828125,72.58638763427734,72.451171875,73.47459411621094,73.54271697998047,68.02809143066406,69.68540954589844,69.67854309082031,69.38037872314453,95,85,78.94737243652344,77.77777862548828,75,75,65,45,40,20,26.491268157958984,17179869184,12884901888,13703282688,11958222848
202,1770733794305,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34443664550781,67.423828125,72.58638763427734,72.451171875,73.47459411621094,73.54271697998047,68.02809143066406,69.68540954589844,69.67854309082031,69.38037872314453,90.47618865966797,85,80,76.19047546386719,73.68421173095703,68.42105102539063,57.894737243652344,45,35,14.285715103149414,26.491268157958984,17179869184,12884901888,13715701760,11958222848
203,1770733794507,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34443664550781,67.423828125,72.58638763427734,72.451171875,73.47459411621094,73.54271697998047,68.02809143066406,69.68540954589844,69.67854309082031,69.38037872314453,80,85,78.94737243652344,78.94737243652344,70,70,52.6315803527832,40,35,10.526315689086914,26.491268157958984,17179869184,12884901888,13719437312,11958222848
203,1770733794711,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34443664550781,67.423828125,72.58638763427734,72.451171875,73.47459411621094,73.54271697998047,68.02809143066406,69.68540954589844,69.67854309082031,69.38037872314453,85,76.19047546386719,76.19047546386719,70,75,68.42105102539063,57.142860412597656,36.842105865478516,30.000001907348633,23.809524536132813,26.070554733276367,17179869184,12884901888,13719273472,11958222848
200,1770733794915,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34443664550781,67.423828125,72.58638763427734,72.451171875,73.47459411621094,73.54271697998047,68.02809143066406,69.68540954589844,69.67854309082031,69.38037872314453,70,84.21052551269531,80,80.95238494873047,75,71.42857360839844,52.6315803527832,57.142860412597656,45,26.3157901763916,26.070554733276367,17179869184,12884901888,13718896640,11958222848
200,1770733795116,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.59392547607422,67.6024169921875,72.75300598144531,72.10934448242188,73.60883331298828,73.41555786132813,68.26898193359375,69.53005981445313,69.80552673339844,69.38240051269531,75,81.81818389892578,80,77.77777862548828,73.68421173095703,73.68421173095703,55,47.36842346191406,40,25,26.070554733276367,17179869184,12884901888,13717585920,11958222848
